episode_reward,speaker_loss,listener_loss,speaker_action_distribution_table,_step,_timestamp,episode_length,speaker_reward,listener_reward,speaker_q_values,listener_q_values,average_reward_last_10,_runtime,listener_action_distribution_table,epsilon,global_step,steps_per_second,run_name
,0.1524963825941085,0.0456685088574886,,4160,1757662962.564009,,,,-1.9100620746612549,-1.0870614051818848,-75.32921566463408,395.581947208,,0.05,4160,10.0,learnable_alpha__67
-31.44223750931238,,,"{'_type': 'table-file', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://px56awhuv8lq58tpf9kpz4cpvyonyd6s4uafe76mkw6rlvl09tc2t5qe26oqcqqzvxmdxwjhminjt785x4rxerc36qsf4eo8tkzxy2khf0kbm8d2s5o16ogrkodm95ij/speaker_action_distribution_table.table.json', 'size': 80, 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_4174_307e1d593f2114777303.table.json', 'sha256': '307e1d593f21147773037704877edc7a4f3dea1cfc60a6d2af6ae87afab36940', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://yg807lo65ryqnkbmghl5x2o1brtnzo63wc1h9yquq3ntw6a2uvmzfq8k6e4n5iezawq1bg3z1avdc8wtv1zm4074kk4p01bse8krcirrv5w68fna9tvvtcaogqlr7bnd:latest/speaker_action_distribution_table.table.json'}",4174,1757662966.5894558,25.0,-1.8204561660797591,-1.8204561660797591,,,,399.62742925,"{'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://lyfy9alh0azhw4j7rro74i9bf8dedpt5pjlx8uyq8ycew0h92u3zowlgxhurlv94kz17opctrcnwdjg2sss404basm8ycmlivh19vgvgmy7t0oy0ylxa423d56wbtanc:latest/listener_action_distribution_table.table.json', 'size': 102, '_type': 'table-file', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_4174_0e48264fadf6548311e0.table.json', 'sha256': '0e48264fadf6548311e0d3767a5d88d586b9334eb8281adec00e0659f40f1ffe', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://v2bk9pka0el8smfl3bj5e7c2sqcl65jbfaqf18ds5j8fnrrqqpimt4u827qd0g5ynoa02vdpz8c0u8d90dodzqu0p73v7ba5qszfe5y5se8vch57x3q1tto7d4l4hs3z/listener_action_distribution_table.table.json'}",0.05,4174,,learnable_alpha__67
,0.1204466968774795,0.0451657176017761,,4180,1757662966.806924,,,,-1.963958740234375,-1.1406084299087524,-70.91805858937366,399.826823375,,0.05,4180,10.0,learnable_alpha__67
,0.1585323214530944,0.0541983731091022,,4200,1757662967.201364,,,,-1.9542481899261477,-1.116567850112915,-71.01845636912358,400.223142958,,0.05,4200,10.0,learnable_alpha__67
,0.1460035294294357,0.0395435020327568,,4210,1757662967.4026198,,,,-1.8861591815948489,-1.0839157104492188,-71.01845636912358,400.422768292,,0.05,4210,10.0,learnable_alpha__67
-16.14396639037199,,,"{'sha256': '96820245d38a51f6b31830f6a427f898108086172450fe3064f012cea719f146', 'artifact_path': 'wandb-client-artifact://telw4m1k3cf2a1zdwt24etfv4mpby51fhw0do3qoq7f966ntk33w4n7ub67cjtcdauph99qb1jwhfvojr0e2dyinznzvzcquy5pzdd72b54z8lcarpr22hyyl6ivegn8/speaker_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://hygu8q4uznc2y9hqucxi8twa7zfqx7lduekdydkriv3l51sqm0pdfqosqmrkknfgrkuo7deoziejkwjw0bl00uwykclat4v5yx7p3cna9m0zciqvqhfhv86wpbt8y8qj:latest/speaker_action_distribution_table.table.json', '_type': 'table-file', 'ncols': 2, 'size': 81, 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_4224_96820245d38a51f6b318.table.json', 'log_mode': 'IMMUTABLE'}",4224,1757662971.4185758,25.0,-0.5254467162098702,-0.5254467162098702,,,,404.451668708,"{'_latest_artifact_path': 'wandb-client-artifact://wccdkixigarcwxwxkw5jbph02x7h6m8ebmzyniglpoa4tnqezooo4lktmkmule7ged3an4j4qcu0wb2y1zzt7sc6igm9kwtixsfhjiwrafxqzt1npd70n3hrm5dqwsws:latest/listener_action_distribution_table.table.json', 'size': 103, '_type': 'table-file', 'ncols': 2, 'path': 'media/table/listener_action_distribution_table_4224_f1749bbb5dcd6e8bf8c5.table.json', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://8x5vbiaqgm5ny84ebj426wjp99tz8dhnj79mphhrzklnb9ep5655kitmbc9pr3k7r1dru3g8g6eq1fl6ur4g4we7ijgkbb9hhz1o9mmp08dev5ovp19en4o6xc5gu6gl/listener_action_distribution_table.table.json', 'nrows': 5, 'sha256': 'f1749bbb5dcd6e8bf8c575b253494a37034ace79dc126d046e00e168f243444c'}",0.05,4224,,learnable_alpha__67
,0.0952858179807663,0.0337068662047386,,4310,1757662977.063777,,,,-1.928964376449585,-1.01102614402771,-65.58261572396552,410.103377625,,0.05,4310,10.0,learnable_alpha__67
,0.0947310552000999,0.0450084917247295,,4320,1757662977.282913,,,,-1.8927509784698489,-1.1205840110778809,-65.58261572396552,410.113860167,,0.05,4320,10.0,learnable_alpha__67
-0.1229574115079682,,,"{'sha256': 'f14b28a6d71b8c4c027d3d61715c777bf0666018f8d6c59cd17c141203b6f08f', 'artifact_path': 'wandb-client-artifact://s6r30xy629ts89dnxotbnr3b9mhuy6ebolewzdqsgzv1l7akq2bbocyxqwpdlby75l9v8af2azhfbndlavgd8otbc1jkkkc0tvcn2feotiuuwlg5xgb5fm67dnay1np5/speaker_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://800jsagtdxaprcb4y3qbjuqlm08ajlt8y3l2la7d2pnwho2eh0rvz6srjaln2a3l3vj6s1n6mcm9sr9gx1sxewhe5xus1p9jmz6w5n0nn5xq6iavu5twg2irvee2qsyt:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'nrows': 3, 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'size': 81, 'path': 'media/table/speaker_action_distribution_table_4324_f14b28a6d71b8c4c027d.table.json'}",4324,1757662981.167705,25.0,-0.0049182964603187,-0.0049182964603187,,,,414.20294725,"{'path': 'media/table/listener_action_distribution_table_4324_bf4b96edc72f98bde09f.table.json', 'artifact_path': 'wandb-client-artifact://d1wolwmsvrir7pmqmr2pc86liffnhzlc0wvsdvczomdpzep58f306yoacgffwubb1s5jgkqdrqf9v3okyst0k8482iwyhm3b57uaxcgnnfsygagt5qz2vgg588qbhw8r/listener_action_distribution_table.table.json', 'sha256': 'bf4b96edc72f98bde09f7ad406551f34b77335afcd17643bee9bbe9e5e400a9e', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://udy98s7eyko18vi82u8rpezr1jzek4shgyjiwplh3e9pn69a039yzu275rrm7vimycyfv2hfvh6kbmfafdhhvt769qreszp4as3wp34z2wiw129w0lnlssfx0aabsf24:latest/listener_action_distribution_table.table.json', 'size': 102, '_type': 'table-file', 'ncols': 2, 'nrows': 5}",0.05,4324,,learnable_alpha__67
,0.1436488926410675,0.0633978843688964,,4340,1757662981.585572,,,,-2.0837209224700928,-1.0862194299697876,-26.64441030408028,414.605867917,,0.05,4340,10.0,learnable_alpha__67
,0.1519939750432968,0.0604902282357215,,4360,1757662981.978322,,,,-1.8771125078201296,-1.0364177227020264,-25.6488242523088,414.99920575,,0.05,4360,10.0,learnable_alpha__67
,0.1236040741205215,0.0488157384097576,,4370,1757662982.178775,,,,-1.5397920608520508,-0.8985390663146973,-25.6488242523088,415.009651667,,0.05,4370,10.0,learnable_alpha__67
,0.095678225159645,0.0456905476748943,,4390,1757662986.4370072,,,,-1.670996904373169,-1.0695288181304932,-34.37500279572476,419.454772875,,0.05,4390,10.0,learnable_alpha__67
-9.709679395912843,,,"{'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_4424_e5bac0eac6a7ebe1e6d3.table.json', 'sha256': 'e5bac0eac6a7ebe1e6d35dc4119a19fe41662aeff63aa2f7a5babf248c2dcdfc', 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'size': 81, 'artifact_path': 'wandb-client-artifact://0dqmkrqmji0yyfvu1h0xy75bxav3o78rk310tut21ym5ue9b1o0qp92mvakcwgokmnnsy895l4p0niitet6q5qxskeaa0lcgkcci6dz0yk2nas88pmaqcojpdtlqx0py/speaker_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://zbe5nk32gqc8zld9jwhdape7sx3iswkx6xiswjwrmbtx1ebl81wlkevey1yrkk4gpkrxtmnagsz1fl8iwam99fn6prgzcmej72aof1es4nhoevq2whdfqdmmad40957h:latest/speaker_action_distribution_table.table.json', 'ncols': 2}",4424,1757662991.952545,25.0,-0.4717322121876593,-0.4717322121876593,,,,424.995000875,"{'log_mode': 'IMMUTABLE', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://fofti2t4qjz8gzwuigatwozrme06e8ohk43inmdt9wja59pmirieunlf0asmg491sqsa7ux2ln8c9auvr28k9ag8dfcuv9mb3ctcagkyyni4nvlohh4uzxcqn92mftid/listener_action_distribution_table.table.json', 'nrows': 5, '_latest_artifact_path': 'wandb-client-artifact://i2r4lvc43c67ff7a7qdb3xil5x07p701a1aqsfzynifmhsidwb5vum0s5qu220alt4ir0jzawz8qwwwpmychifni4wofi4qbhba6aw8gku672lvofh4l1jyk4iwvhji0:latest/listener_action_distribution_table.table.json', 'size': 102, 'ncols': 2, 'path': 'media/table/listener_action_distribution_table_4424_2aaf5429405eae81cf7c.table.json', 'sha256': '2aaf5429405eae81cf7c72f8041a337b4a25ea9669fd795468b6bd560f45b61b'}",0.05,4424,,learnable_alpha__67
,0.1304910480976104,0.042807437479496,,4460,1757662992.773548,,,,-1.969204664230347,-1.1013295650482178,-61.69370863511277,425.794745417,,0.05,4460,10.0,learnable_alpha__67
,0.1244959682226181,0.0360637344419956,,4470,1757662992.974442,,,,-1.7577720880508425,-1.0483156442642212,-61.69370863511277,425.8057535,,0.05,4470,10.0,learnable_alpha__67
-31.23338527832872,,,"{'artifact_path': 'wandb-client-artifact://jizltowal3o95a5lxfbs74q33pzowapdess1y7ef03otdjsmd88hdoglxbco2sy01foxlx2ubhsvfni53na5hb3nfgcunf6niifi5q727j6ua1v2u73uxh4yj4622r3o/speaker_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://2x0g757bu3z5z2cjrurp9z27ei8n06b6m92whxhhydqsmcpsnfjbdmc7ax2wx89m4a2gklkh6s37lfnn95ipq4ge8y28xq1yp1spbnh9kewz8gbyhotyri5gbr6e6tt2:latest/speaker_action_distribution_table.table.json', 'size': 81, 'path': 'media/table/speaker_action_distribution_table_4474_d730cfbe20156f5fbeed.table.json', '_type': 'table-file', 'ncols': 2, 'nrows': 3, 'sha256': 'd730cfbe20156f5fbeedfc707b0ef6c2e5a5e9fa2e0fbeb17af0f11ce8207746', 'log_mode': 'IMMUTABLE'}",4474,1757662996.92649,25.0,-1.2493354111331485,-1.2493354111331485,,,,429.965394917,"{'size': 101, 'path': 'media/table/listener_action_distribution_table_4474_2246c74ac232df99c04e.table.json', 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://lnfhrl8i6o2wasbhvavns7xvnxr3qqushe7non2bdre6ntsnh4xuhckmhpcyolp8pr6v1cflvszu5bxqhnf8v36xj9556dirmvahbpsw7p57o8a30g8rcis4yke511t9/listener_action_distribution_table.table.json', 'nrows': 5, 'sha256': '2246c74ac232df99c04e6f6efe4cc1864fadf043f39cf01e22d4505cb2577896', '_latest_artifact_path': 'wandb-client-artifact://r7d8y6o3gdciliu74rxd6s89jbs4eiyy8duobbek6jfyvypb99z33osnxemaz8fjyk6xx4btr546dtzrq3octjthnw2albezlnq17nmll0lcvzi29wp120dfs022qy86:latest/listener_action_distribution_table.table.json'}",0.05,4474,,learnable_alpha__67
,0.1395432949066162,0.0458036810159683,,4480,1757662997.1451252,,,,-1.7635345458984375,-1.025104284286499,-63.202650523908446,430.162712833,,0.05,4480,10.0,learnable_alpha__67
,0.1107284650206565,0.0404267609119415,,4500,1757662997.549679,,,,-1.5727217197418213,-0.961596131324768,-63.02256503254678,430.56528725,,0.05,4500,10.0,learnable_alpha__67
,0.1355417072772979,0.0530192404985427,,4520,1757662997.943414,,,,-1.919869899749756,-1.1049188375473022,-63.02256503254678,430.773601458,,0.05,4520,10.0,learnable_alpha__67
-65.44113328210443,,,"{'path': 'media/table/speaker_action_distribution_table_4524_d90bb3a251d8eb655cde.table.json', 'sha256': 'd90bb3a251d8eb655cde955b714ede4aba194dbe9eed3bbcd3f56d7354ca960d', '_latest_artifact_path': 'wandb-client-artifact://max14leupjim9yp58nb1rm6oov2ercz17i2654ug4ypj1wvwb8fn8ywwwdqv0rcy65k1rvjn6cm1ecsnbxmuhmsophjrb0ksd673n3mwpm47pdogqvcgt3uo67h52nij:latest/speaker_action_distribution_table.table.json', '_type': 'table-file', 'ncols': 2, 'size': 80, 'nrows': 3, 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://4pgscna4vfzxn3ob4dzb683d6d6ctu07915nykdpi81bl8igamrxm3z3sul16giwji1i27wje4sksx5zbj8jjhs2glp5lhr865df52fn9951t9rj0655jnboa3v718sc/speaker_action_distribution_table.table.json'}",4524,1757663001.84103,25.0,-2.208463994109178,-2.208463994109178,,,,434.879363458,"{'ncols': 2, 'nrows': 5, 'sha256': '6b0a591ab65c408f71fbbf94772ae6a21222336866d87ca3b010591722c227d5', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://kjd8v3qu02mfhlkgsx6k68m6camj3ej06ia1ylh6gasd9x5gy0dipor261t2sws7dshm1fweatm9v3m9a08b872uykwg67i4dosyrm6b3ovfsd740sno1yj4t2u0pa2p/listener_action_distribution_table.table.json', 'path': 'media/table/listener_action_distribution_table_4524_6b0a591ab65c408f71fb.table.json', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://2a2og32imup4vmbdvcyo7dpony6h81mvhietngg72cn7banzfprbspwbls0r81w8ueg1t9768rc8i955cejy481es85jtpqlmf00cfg8dcd7u8qtgoz1ezngqnjpvrp3:latest/listener_action_distribution_table.table.json', 'size': 102}",0.05,4524,,learnable_alpha__67
,0.190581738948822,0.0571854598820209,,4540,1757663002.2608378,,,,-2.213731288909912,-1.260732650756836,-69.12536736139131,435.283613167,,0.05,4540,10.0,learnable_alpha__67
-8.837249360763948,,,"{'sha256': 'dc30226b2ebb27d3fe5b47edda5b9fd252f07eee385009795da0ee645b79dd4b', 'artifact_path': 'wandb-client-artifact://d53lruxkzdx7qsob5ouc0l5z1edpqy5p62wd1hxgcmgoif1qdyxmck5b1xjh0us19rho4f1afkpdk4agldure6phsue4sqv25lepainm6gvkrxhp4ctg3mwx1ijqvcxu/speaker_action_distribution_table.table.json', '_type': 'table-file', 'ncols': 2, 'size': 81, 'nrows': 3, 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://gz85edzh6izt0g4g7035cwb9f9vhuluyqzcx5vkhh13iyr0lu36h8qz2q3hzawzy02y5y5q1ykfk3jhpbmc9gko62ci0zv9xspicl5cman68gbwjssqtlf91e0a9onwi:latest/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_4574_dc30226b2ebb27d3fe5b.table.json'}",4574,1757663006.757951,25.0,-0.082219664582375,-0.082219664582375,,,,439.802276833,"{'log_mode': 'IMMUTABLE', '_type': 'table-file', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_4574_992fba6bea2ddac207a2.table.json', 'sha256': '992fba6bea2ddac207a212a95192e93111ae6e4f28c394e35ac2cfac36f7f513', '_latest_artifact_path': 'wandb-client-artifact://96x88dq93rvlkjdascprj638zs5u3zopgyut5o75k893axhfmpphzw5npqx7eskuy90maobce2yfg19ipnr9topxk8iegicebteyksw630ef5h3m4bxlbdw08xxcnio7:latest/listener_action_distribution_table.table.json', 'size': 101, 'ncols': 2, 'artifact_path': 'wandb-client-artifact://gtn24ulla4jwkyynsx28h9x3a63ku19ozk8a6w87uifng0xix77bfahsnnff8r1c5vlmnyn05qmmlzhpsfppdmx4bewoizwyl0dr9umdvk4vvmq2ciru9dm1i7pe46zx/listener_action_distribution_table.table.json'}",0.05,4574,,learnable_alpha__67
,0.0818711817264556,0.0348930954933166,,4580,1757663006.982086,,,,-2.0413894653320312,-0.9467146992683412,-86.65168089112481,440.00639175,,0.05,4580,10.0,learnable_alpha__67
,0.1183615773916244,0.0577899515628814,,4620,1757663007.7841642,,,,-1.5095605850219729,-1.0758230686187744,-87.42034171151212,440.61446625,,0.05,4620,10.0,learnable_alpha__67
,0.1588711142539978,0.0479080602526664,,4660,1757663012.4627998,,,,-2.115389108657837,-1.074740290641785,-64.49215874920905,445.481184167,,0.05,4660,10.0,learnable_alpha__67
,0.1742042154073715,0.039052776992321,,4670,1757663012.661046,,,,-2.1017847061157227,-1.0461376905441284,-64.49215874920905,445.491935583,,0.05,4670,10.0,learnable_alpha__67
,0.1436734795570373,0.0449013262987136,,4690,1757663016.912982,,,,-2.148193597793579,-1.111189365386963,-71.23705455939246,449.935057083,,0.05,4690,10.0,learnable_alpha__67
,0.1591116786003112,0.0494986250996589,,4700,1757663017.114989,,,,-2.007431983947754,-1.098371148109436,-59.26505881834933,450.1332255,,0.05,4700,10.0,learnable_alpha__67
,0.1066917479038238,0.0365915931761264,,4720,1757663017.510926,,,,-1.6708221435546875,-1.0068318843841553,-59.26505881834933,450.341811333,,0.05,4720,10.0,learnable_alpha__67
-20.980615022874847,,,"{'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://32b7fxl6kbr322l9xq4mz3jn60jpvpon2x0z84jwcdjjo0a6lr7r6phii8g39ckdvmhbgu6ab21w2fj03xvb2yoi91j7k1n9tx34xlji44fb6ybg4ol21clnknwncqgc/speaker_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://3qt7w89q7wziknbn9fal3zsjmii55dv19vg575xyxp0o04nfwd8ox3etoquovbttkyn132heodiqqiz025mjlb40mkwvyainm5yh9q2caiqvlhozgcr38jxgxib15dcr:latest/speaker_action_distribution_table.table.json', 'size': 81, 'path': 'media/table/speaker_action_distribution_table_4724_28386f2b529290cb2585.table.json', '_type': 'table-file', 'ncols': 2, 'nrows': 3, 'sha256': '28386f2b529290cb25858bf8a2b08f0875ebc203b2a7fa68eccf3d548a018950'}",4724,1757663021.458326,25.0,-0.393959565833488,-0.393959565833488,,,,454.492153875,"{'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://s24iosyy4q877tst6pi7sa8dsg4ag33920kh9r8jkimrv54yhq0hzeq82uyowki05py21mqq6c4aciqxr971wk5qbiiithjdoafkshlmtksv4af9zptozmv9lihrdm01/listener_action_distribution_table.table.json', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_4724_3835241e1151e0465bd6.table.json', 'sha256': '3835241e1151e0465bd69a99481a10a9e44ab7658d131be8cc7eb6b27aec9244', '_latest_artifact_path': 'wandb-client-artifact://71b5vd6ql8jyudslphloe465i96z5eecg6jnqouvjimhzvpz73yhlj67rj2wl8wf5npueas00d4618lsxat7f06c0hszr6naeaycj5ozticqj1ces2sn4ufklnkw4mm2:latest/listener_action_distribution_table.table.json', 'size': 100, '_type': 'table-file', 'ncols': 2}",0.05,4724,,learnable_alpha__67
,0.1412135362625122,0.0497792288661003,,4770,1757663022.47174,,,,-2.0249462127685547,-1.1182234287261963,-57.85218281189422,455.3022055,,0.05,4770,10.0,learnable_alpha__67
,0.144443467259407,0.0371091067790985,,4780,1757663026.5372128,,,,-1.9044671058654783,-1.1530745029449463,-53.26848259374681,459.557689083,,0.05,4780,10.0,learnable_alpha__67
,0.1782662272453308,0.0441669300198555,,4790,1757663026.7376618,,,,-1.9543261528015137,-1.0655380487442017,-53.26848259374681,459.75965075,,0.05,4790,10.0,learnable_alpha__67
,0.1278900653123855,0.0454155579209327,,4800,1757663026.939631,,,,-2.037785053253174,-1.0603641271591189,-27.70497652340301,459.960788917,,0.05,4800,10.0,learnable_alpha__67
,0.1010979861021041,0.0440856665372848,,4820,1757663027.339762,,,,-1.869276523590088,-1.125293493270874,-27.70497652340301,460.170736292,,0.05,4820,10.0,learnable_alpha__67
,0.1195539683103561,0.0366921350359916,,4840,1757663031.652542,,,,-1.733089566230774,-1.0409066677093506,-38.00969719940491,464.676732583,,0.05,4840,10.0,learnable_alpha__67
,0.1599942743778228,0.0330988317728042,,4880,1757663036.281988,,,,-2.0075502395629883,-1.057200908660889,-81.97618586481637,469.305871958,,0.05,4880,10.0,learnable_alpha__67
,0.1903124451637268,0.0478985384106636,,4900,1757663036.677621,,,,-2.1343486309051514,-1.0911352634429932,-87.55698141879239,469.694570208,,0.05,4900,10.0,learnable_alpha__67
-65.65560084177422,,,"{'path': 'media/table/speaker_action_distribution_table_4924_2c2986029181493b6e74.table.json', 'sha256': '2c2986029181493b6e7435a0243d8758feba17b2c575b7aad2194f6313ea9098', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://balbq97k0qtau8l0wnm2jiz6to0pvm6bwjffgn82x1e8f2yowjnwlvnejg1lhqqgozqk48qgtg3rl6lloth8vuc12g1fxrgstizkkvu840dm7xxtek9vodem2xgqejc0/speaker_action_distribution_table.table.json', '_type': 'table-file', 'ncols': 2, 'size': 80, 'nrows': 3, '_latest_artifact_path': 'wandb-client-artifact://j5t90q4kzj2q6ouw0vgm91euvpmtc7ezjvw25gmom3jzqq1uhvbj5m56g4wpg6l7k0d7rlgsc2c1b29q67ddrdihel372bf4opwfis1wmh6ddx3oage8sid0gmc0qp4q:latest/speaker_action_distribution_table.table.json'}",4924,1757663040.919561,25.0,-2.7919902755906065,-2.7919902755906065,,,,473.958502875,"{'log_mode': 'IMMUTABLE', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://a1xpztbfvgmtftqm7k3d7z5sehnubm68uklu4ktet9dlnapufvixn0jzw00wsx8qf1vod4ff2g4i7g418ra4ahffkum775jy6wztgbxjc060y9a62baelnjmfky06b07/listener_action_distribution_table.table.json', 'nrows': 5, 'sha256': '5b85a1280fdc2686ba256c614674723969d0831bea326515e15e3025097f8603', '_latest_artifact_path': 'wandb-client-artifact://gvj66lli5wbf9erglxikl5amsa14hk3qsxbx5h97hxsm5gbxk3fnnku23l5illg801jdibs0961nazbr6yy18wkx4408h4z6rw6884glwa8gsok0vf241kq1jctn1cy3:latest/listener_action_distribution_table.table.json', 'size': 103, '_type': 'table-file', 'path': 'media/table/listener_action_distribution_table_4924_5b85a1280fdc2686ba25.table.json'}",0.05,4924,,learnable_alpha__67
,0.1374903470277786,0.0385150201618671,,4940,1757663041.334898,,,,-1.7488713264465332,-1.1395928859710691,-86.40667775319511,474.357488833,,0.05,4940,10.0,learnable_alpha__67
,0.111443854868412,0.040577758103609,,4970,1757663041.938048,,,,-1.897392511367798,-1.1474910974502563,-92.89611561492192,474.768755583,,0.05,4970,10.0,learnable_alpha__67
-83.67440504390632,,,"{'size': 80, 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://8xpqjbl3h5f0lhtmcoc8ouqbbthli6ddal3qbh9fhwe7g5uyhxglreaaorjrdt0o48uzoyw99a2s41t6it8ewmmzjq824jpaczx95e7yviv9rlql7akykc642yhocihz/speaker_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://ahw3bwt3v16p6ciat02yoliu43az536ipbubfcg5351efbe06rp8s94i0k53xfb3fjynz9ru3o2b6x036ox9omrsihw49hjb50viellkqrsk2i5k5qvgc6zvr6vowf5w:latest/speaker_action_distribution_table.table.json', '_type': 'table-file', 'ncols': 2, 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_4974_b8668dcf7a7dfbe6ebac.table.json', 'sha256': 'b8668dcf7a7dfbe6ebac03a06c3c73c99457da0e7445e89e8a87b4bb8cc06119'}",4974,1757663045.782229,25.0,-4.795695336078551,-4.795695336078551,,,,478.819316833,"{'artifact_path': 'wandb-client-artifact://oqckzyxcbeic0yfrywprjo523y7t800emxxglxza01txoxdl7ffx0bjz22h9ikwwqktv029zkgg180i9yd5v06jsnag0ddxtc5azu2dwwhi0y800lt091py53yziik96/listener_action_distribution_table.table.json', 'sha256': '4cefd6655eae4a0b78f78661769b93c58edc76b249c7607326fec859bb780941', '_latest_artifact_path': 'wandb-client-artifact://cc711uooy4ev7bk32v1zs93c3ihlegwb8ym77aq9xq199drwv15tuxo4z08h0vikybld4l1frxo1buqft3v8p2jb2rfowh7pxgyo1mioo68sy2tsf3ftb888s6vg50u9:latest/listener_action_distribution_table.table.json', 'size': 100, 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_4974_4cefd6655eae4a0b78f7.table.json', 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'ncols': 2}",0.05,4974,,learnable_alpha__67
