episode_length,steps_per_second,epsilon,speaker_reward,_step,episode_reward,average_reward_last_10,speaker_q_values,listener_reward,global_step,_timestamp,_runtime,listener_loss,speaker_action_distribution_table,listener_action_distribution_table,listener_q_values,speaker_loss,run_name
,3.0,0.05,,2330,,-62.317100762368476,-1.6575753688812256,,2330,1755615172.9381807,668.6583855,0.04022444412112236,,,-0.7907297611236572,0.17089271545410156,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2340,,-62.317100762368476,-1.5857840776443481,,2340,1755615177.198889,673.3123532,0.04789065569639206,,,-0.8254668116569519,0.1159963607788086,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2370,,-70.99757249158493,-1.3325221538543701,,2370,1755615190.7588527,686.7378309,0.06532317399978638,,,-0.748408317565918,0.12511560320854187,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2380,,-71.25116788432214,-1.2642948627471924,,2380,1755615195.2790673,691.2856837,0.04955284297466278,,,-0.8037517666816711,0.10596473515033722,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2410,,-55.81035018478967,-1.093569040298462,,2410,1755615208.725659,704.4263047,0.05688795447349548,,,-0.5367910265922546,0.11911112815141678,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2430,,-70.07188307929611,-1.2408421039581299,,2430,1755615217.3522937,712.0199494,0.0373358391225338,,,-0.5615164637565613,0.12590394914150238,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2440,,-70.07188307929611,-1.2480642795562744,,2440,1755615220.5611525,716.2569516,0.042084116488695145,,,-0.5571569800376892,0.11785383522510529,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2480,,-85.29512362423515,-1.4422669410705566,,2480,1755615238.4536746,734.5385112,0.05138565972447395,,,-0.7148633003234863,0.1222875565290451,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2490,,-85.29512362423515,-1.4624358415603638,,2490,1755615243.0790615,739.2535639,0.04378828406333923,,,-0.8124172687530518,0.09988345950841904,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2500,,-80.63848343984515,-1.3090651035308838,,2500,1755615247.7941737,743.8187652,0.0461566299200058,,,-0.6203250885009766,0.10343664884567261,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2520,,-80.63848343984515,-1.2256251573562622,,2520,1755615257.0944326,749.7795002,0.051514942198991776,,,-0.7461503744125366,0.0675143226981163,ma_dqn_hypergraph_gat__1__1755614506
25.0,,0.05,-0.6778241680635589,2524,-22.220384470205097,,,-0.6778241680635589,2524,1755615260.868441,756.6213728,,"{'log_mode': 'IMMUTABLE', 'size': 83, 'path': 'media/table/speaker_action_distribution_table_2524_fe6fab2c0bdfc5028005.table.json', '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://ejwy4zfs5zuk2zt2ty83dozqi64y85ybdl9xf9ger6ymduvg0vsq2e2lenncqc04wsq5gmck65w88fa9s88a65k6r1g0ykreri2b44cf8t0lznrcqowtcdi5uj4ilim6:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'nrows': 3, 'sha256': 'fe6fab2c0bdfc502800509ad41431154bc8f6a2cc330e95f76dae1ce86ee245b', 'artifact_path': 'wandb-client-artifact://ld6wlqwbfh7e5jsw5u4oqdejty133c68nzkm436htghn7hecdxcio6kqbcohrcorus1fjwvtxrihdyw2bhjlxwebb693fidbamx0zptxap45uxjesll5mfh3ld0fkt1h/speaker_action_distribution_table.table.json'}","{'nrows': 5, 'sha256': '045e57086d9a7dce9472bf53c9ed332de99536b399ef93eebf8c2abaf98c6eb1', 'ncols': 2, 'path': 'media/table/listener_action_distribution_table_2524_045e57086d9a7dce9472.table.json', '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://f7vfu3rkaago9inoew1pwyq0xj4oppbm95h4cevf9h2alappniuh6d6or0myg90a8hwo9yyslgsz4980vh2t8gzaeeobh3qn9c4khhlyd1cv04z5f3w8qybayhrm55bj/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://r4cug7ac4fn5uw1486mbpume0eib3jqp87s0acrc2iwb66uj6d075614ae9rn09d22cz4shhyvhtypzlpm0ewts67tqtbri74708qjb3si1m8g8txbhdwpxyazc79mx2:latest/listener_action_distribution_table.table.json', 'size': 108}",,,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2540,,-79.40489266167997,-1.2892131805419922,,2540,1755615269.5718117,766.0115514,0.06098011136054993,,,-0.7888878583908081,0.10404516756534576,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2550,,-78.49868572935216,-1.2428373098373413,,2550,1755615274.551998,770.336258,0.05132751911878586,,,-0.6323028802871704,0.10069751739501953,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2570,,-78.49868572935216,-1.4493741989135742,,2570,1755615283.3406363,779.7468632,0.05585084110498428,,,-0.5811367630958557,0.12231919914484024,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2580,,-93.66390202615715,-1.4976588487625122,,2580,1755615288.2872617,784.4039713,0.03202393278479576,,,-0.7012695670127869,0.09484615921974182,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2590,,-93.66390202615715,-1.4258952140808105,,2590,1755615292.944381,789.3716806,0.04572591930627823,,,-0.6334095001220703,0.08674976974725723,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2600,,-92.0255069966566,-1.4729400873184204,,2600,1755615297.912462,793.7712988,0.03964115306735039,,,-0.6494249701499939,0.11102498322725296,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2610,,-92.0255069966566,-1.3187742233276367,,2610,1755615302.3127303,798.3939093,0.044034194201231,,,-0.5910457968711853,0.0851508304476738,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2630,,-109.23993434522826,-1.3416272401809692,,2630,1755615311.0854027,806.965863,0.0484701506793499,,,-0.6127619743347168,0.08213944733142853,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2640,,-109.23993434522826,-1.3277652263641357,,2640,1755615315.5064788,812.045915,0.04501312971115112,,,-0.7198489308357239,0.09686419367790222,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2650,,-109.71215813701917,-1.272258996963501,,2650,1755615320.5875273,816.5511713,0.04976789653301239,,,-0.6882019639015198,0.1276099681854248,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2660,,-109.71215813701917,-1.3355973958969116,,2660,1755615325.0916474,821.1734219,0.06678405404090881,,,-0.7791140675544739,0.12057517468929291,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2670,,-109.71215813701917,-1.4115169048309326,,2670,1755615329.7138255,825.9296333,0.048600926995277405,,,-0.7218209505081177,0.10609175264835358,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2680,,-86.69552376740329,-1.4307916164398193,,2680,1755615334.470085,830.2502227,0.056900907307863235,,,-0.7474217414855957,0.11023390293121338,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2720,,-72.05207136577982,-1.4357463121414185,,2720,1755615352.7094908,849.3204604,0.040697548538446426,,,-0.7448737621307373,0.09706692397594452,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2730,,-75.79372859288257,-1.3898792266845703,,2730,1755615357.8617806,853.9879296,0.04751428961753845,,,-0.7353816032409668,0.09528681635856628,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2770,,-77.73921045406465,-1.3309634923934937,,2770,1755615376.3102589,869.052107,0.04448612779378891,,,-0.6795558333396912,0.10991252213716507,ma_dqn_hypergraph_gat__1__1755614506
25.0,,0.05,-2.16755853521443,2774,-49.69202847998992,,,-2.16755853521443,2774,1755615380.3776355,876.5415914,,"{'ncols': 2, 'sha256': '36031c705405409b76b0368ea28138ecb2a8d0952aa9d8b1f33d5102454d6aaa', 'size': 82, 'path': 'media/table/speaker_action_distribution_table_2774_36031c705405409b76b0.table.json', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://ud1vhrbjxjoc888c0x1hu6c72zu5yldafa4g6l8esyzts4f1gaefidckatokiswefohtzs0k83hlnx7immao12jk0ryazo6vtoo4ccc133h9gjnqiy03olpbdxq42od4:latest/speaker_action_distribution_table.table.json', 'nrows': 3, 'artifact_path': 'wandb-client-artifact://dukj1c8qdnnbpzikzot644vrk634rifkm072l0s2wb3cijwtbc6t1z530v8tr20b69xdmyalo1ou2m58byaav2rf36r8007xob4evss951d4air8ej560kuamukb2g89/speaker_action_distribution_table.table.json', '_type': 'table-file'}","{'nrows': 5, 'path': 'media/table/listener_action_distribution_table_2774_c913b46186274236494c.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://tzzevrhajloi6cz8fuu7ipyzd4wcur9h0f44jbygtlztc53v1nb0s1f6fr99zurmw605raoql9ej0c7ss5ptxjr3t7doxildtrclnxtrc6airjmb4yheq5xv3zp51lkj/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://34vnnu27hqp7hyqqn4oe9idxs6fbeonkamucq7rakci5ge8jbhnud6o9vynyljgjitn1ylc117ex4l32wuv448ea6pj0122ymqt7jqrv34qybhmja7nt04ol4aehfnow:latest/listener_action_distribution_table.table.json', 'sha256': 'c913b46186274236494c0cf884fb856a1f3c81cc59ee90ec760298f2d0936e06', 'ncols': 2, 'log_mode': 'IMMUTABLE', 'size': 106}",,,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2780,,-80.48637485504315,-1.4132851362228394,,2780,1755615385.0833943,880.2331408,0.03562901169061661,,,-0.7516680955886841,0.11566243320703506,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2800,,-81.46174341419162,-1.6639841794967651,,2800,1755615393.5603702,889.6622004,0.053077634423971176,,,-0.8167017102241516,0.12463920563459396,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2810,,-81.46174341419162,-1.5185844898223877,,2810,1755615398.2041209,894.0469071,0.05059652030467987,,,-0.6817198991775513,0.09461290389299393,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2820,,-81.46174341419162,-1.6341383457183838,,2820,1755615402.5875394,898.7083286,0.03914604336023331,,,-0.7529804110527039,0.08988896012306213,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2840,,-68.94944067585848,-1.5095480680465698,,2840,1755615411.8339179,908.1398116,0.060009878128767014,,,-0.8921351432800293,0.11379636079072952,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2890,,-51.06756275450033,-1.2846393585205078,,2890,1755615435.1045465,931.2494965,0.08045917749404907,,,-0.7128843069076538,0.11390267312526703,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2910,,-51.26555923758129,-1.4812722206115723,,2910,1755615444.3254857,940.6681656,0.04735324904322624,,,-0.5867733955383301,0.13227231800556183,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2940,,-66.5768782198379,-1.6966817378997803,,2940,1755615458.4682662,954.7075319,0.05886465311050415,,,-0.7259271144866943,0.08379405736923218,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2950,,-68.85230920354891,-1.6329050064086914,,2950,1755615463.248791,959.3735063,0.06449596583843231,,,-0.7227052450180054,0.09908558428287506,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2970,,-68.85230920354891,-1.5122729539871216,,2970,1755615472.4945414,968.8777982,0.07061846554279327,,,-0.7974594831466675,0.07970567047595978,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,2990,,-59.75195073330276,-1.3792728185653687,,2990,1755615481.8253613,978.2500988,0.06872803717851639,,,-0.8127212524414062,0.12174125015735626,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,3000,,-64.2013231113785,-1.2642842531204224,,3000,1755615486.7905846,982.6084382,0.061178382486104965,,,-0.8680070042610168,0.101509690284729,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,3010,,-64.2013231113785,-1.2982118129730225,,3010,1755615491.1491845,987.2687857,0.08659808337688446,,,-0.8811808228492737,0.10626602172851562,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,3040,,-61.68856754661009,-1.5915255546569824,,3040,1755615508.494318,1004.8208362,0.052560437470674515,,,-0.8072258234024048,0.07081015408039093,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,3050,,-65.67820421290199,-1.4774764776229858,,3050,1755615513.3620143,1009.3167513,0.06608298420906067,,,-0.6208115220069885,0.07632724195718765,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,3070,,-65.67820421290199,-1.6089032888412476,,3070,1755615522.287155,1018.3705346,0.04459366574883461,,,-0.6440420150756836,0.11518901586532593,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,3080,,-74.66804297791853,-1.5419423580169678,,3080,1755615526.9119093,1023.1602831,0.04157295078039169,,,-0.609460711479187,0.09621190279722214,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,3090,,-74.66804297791853,-1.535686731338501,,3090,1755615531.7011893,1027.8622213,0.04121432453393936,,,-0.6648906469345093,0.09648768603801727,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,3100,,-72.95941239085687,-1.3939757347106934,,3100,1755615536.4026892,1032.5704989,0.04592263698577881,,,-0.6953520774841309,0.09089008718729019,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,3110,,-72.95941239085687,-1.3206974267959595,,3110,1755615541.1111004,1037.14621,0.06099192798137665,,,-0.6958874464035034,0.08838580548763275,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,3120,,-72.95941239085687,-1.3102622032165527,,3120,1755615545.686643,1042.0258262,0.04965448006987572,,,-0.7611568570137024,0.07255544513463974,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,3130,,-65.00390810801505,-1.2483099699020386,,3130,1755615550.5668354,1046.6161017,0.050928693264722824,,,-0.7630770206451416,0.10039107501506805,ma_dqn_hypergraph_gat__1__1755614506
,3.0,0.05,,3160,,-64.8513156875194,-1.4126060009002686,,3160,1755615563.7183647,1059.9389934,0.04321771860122681,,,-0.742628812789917,0.07429271191358566,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3190,,-49.8116908275005,-1.499880313873291,,3190,1755615577.4808426,1073.8471757,0.05034707859158516,,,-0.6849766373634338,0.08975343406200409,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3200,,-71.44712465481003,-1.5332207679748535,,3200,1755615582.3884444,1078.4237426,0.054730527102947235,,,-0.7868255376815796,0.09137549996376038,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3230,,-73.69037575256739,-1.4982647895812988,,3230,1755615595.9098732,1091.6826457,0.058256931602954865,,,-0.7952197790145874,0.08575750887393951,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3240,,-73.69037575256739,-1.393829107284546,,3240,1755615600.2233477,1096.3682183,0.06269538402557373,,,-0.7691705822944641,0.09719875454902649,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3250,,-69.84744818321576,-1.3460789918899536,,3250,1755615604.9087284,1100.9964999,0.04353548586368561,,,-0.7562810182571411,0.07174009829759598,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3260,,-69.84744818321576,-1.405495047569275,,3260,1755615609.5371332,1105.3321673,0.038347575813531876,,,-0.7708846926689148,0.07881832867860794,ma_dqn_hypergraph_gat__1__1755614506
25.0,,0.05,-9.672431668772425,3274,-77.70155577265427,,,-9.672431668772425,3274,1755615617.484073,1112.0699087,,"{'artifact_path': 'wandb-client-artifact://80jqdq42d8balexi59e3qj8lbzwciqopkdn0cunn1kgtc59ich2azjzn1ueg3k4mq9togffbslkt9qo9frqdi5xgbgym094mm32axgq315c20fhtt8q5i4r20tov721k/speaker_action_distribution_table.table.json', '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://58exh8833altp87awawotcckgdruicsb9rzjnu47ef23ej32mlbwkuvzv9jk22eiyrp3srbpa9q9holdoops0o0gnfrchi1na7y3jzvysfrv63rm1p7auky8vm3dffxz:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'nrows': 3, 'sha256': '6aa856592b80bbd0f8f291b029e2371414c198a3cbb97c0fbe38d249b2878201', 'path': 'media/table/speaker_action_distribution_table_3274_6aa856592b80bbd0f8f2.table.json', 'log_mode': 'IMMUTABLE', 'size': 83}","{'_latest_artifact_path': 'wandb-client-artifact://kws4sayyjluls9li0hbttd9m4ul5bmmq9e7nm6xan67czd8iratwv0ep4ea4qyjlmwp9wmeswuvlo0d5e75quij2k74q2we8blt997l5200fh8omfz9dzp9ayjdxog7c:latest/listener_action_distribution_table.table.json', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_3274_6a0c9d59022e03f6fe89.table.json', 'sha256': '6a0c9d59022e03f6fe89cc82395e130fce766161eca338631f7da5e265ebde98', '_type': 'table-file', 'ncols': 2, 'log_mode': 'IMMUTABLE', 'size': 107, 'artifact_path': 'wandb-client-artifact://rw5jox21xcnt7aepjng2esgilqj5zc1jcvo0cf0ogjt3vsxe76rxdbhxdamum99pksgey1jjml00kycdm6a4bfkpejxnux9cikr2hidjtsud36glatn4o2bqswcr3hg4/listener_action_distribution_table.table.json'}",,,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3280,,-75.16115647725061,-1.4487831592559814,,3280,1755615620.6107562,1117.3349437,0.04188774153590202,,,-0.7229369878768921,0.0661095380783081,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3290,,-75.16115647725061,-1.3083709478378296,,3290,1755615625.8756402,1121.8703055,0.05492357537150383,,,-0.5860728025436401,0.07388021051883698,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3300,,-93.63349639956525,-1.3156428337097168,,3300,1755615630.4110975,1126.1084835,0.06146935746073723,,,-0.6829627752304077,0.12317530065774918,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3310,,-93.63349639956525,-1.4107422828674316,,3310,1755615634.648933,1130.676389,0.060555413365364075,,,-0.774553656578064,0.08140767365694046,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3320,,-93.63349639956525,-1.5843406915664673,,3320,1755615639.2168183,1135.3575659,0.042868003249168396,,,-0.8247618675231934,0.0856851190328598,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3330,,-85.32729827844204,-1.4692463874816895,,3330,1755615643.8980815,1139.892664,0.0650128647685051,,,-0.7853264808654785,0.09076137840747833,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3340,,-85.32729827844204,-1.5184653997421265,,3340,1755615648.4340403,1144.8230681,0.03951532393693924,,,-0.7761900424957275,0.08248314261436462,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3350,,-86.6961730599858,-1.6271072626113892,,3350,1755615653.364021,1149.5557003,0.04664594307541847,,,-0.7346201539039612,0.10769501328468323,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3360,,-86.6961730599858,-1.6154218912124634,,3360,1755615658.0970514,1154.0409253,0.06413783133029938,,,-0.6752675175666809,0.12794959545135498,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3390,,-100.91838121631477,-1.5600873231887817,,3390,1755615671.576872,1167.9167852,0.045472677797079086,,,-0.8560280203819275,0.06398516893386841,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3410,,-108.27917529087622,-1.4928405284881592,,3410,1755615681.136677,1176.8701025,0.036587223410606384,,,-0.7968562841415405,0.060972876846790314,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3450,,-105.79322035606742,-1.5106263160705566,,3450,1755615699.7188537,1195.6715796,0.05125012248754501,,,-0.9314813613891602,0.07816065847873688,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3480,,-107.05040427683696,-1.56820809841156,,3480,1755615713.3159504,1209.5471667,0.05026236176490784,,,-0.8684501051902771,0.07319321483373642,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3490,,-107.05040427683696,-1.565982460975647,,3490,1755615718.0880506,1214.2913919,0.04721691086888313,,,-0.8500454425811768,0.08020645380020142,ma_dqn_hypergraph_gat__1__1755614506
25.0,,0.05,-25.10010837480137,3524,-249.29421994648757,,,-25.10010837480137,3524,1755615735.8141415,1230.9115582,,"{'ncols': 2, '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'nrows': 3, 'sha256': '6a7447bd89644e443cd90d3879f28caea85f681a4da18856de74bc971646ca22', 'size': 84, 'artifact_path': 'wandb-client-artifact://myoawd55yny1uev7v3snx85tgua7hsjzo80ykedbvej8sggmr4gnqyxgvrtno5zdvttf2v1v1oyl2jmw87pgmf34rjczz0otqxz97c7glufgkeskchytciyeyw20ui96/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_3524_6a7447bd89644e443cd9.table.json', '_latest_artifact_path': 'wandb-client-artifact://hkhjtxxuusqw7r8cmzmuhd39ez0xtbcak9kjqt3pd15apxhur7ot7tq0lklab5n8vyfrhmwalrrofl73vbdig5oo5u4ukodiz2x0hmfa0chog7k9ivh0t15f754zjqi9:latest/speaker_action_distribution_table.table.json'}","{'sha256': '1f31d49cd827520cc17ca46d76fe533c2d9e0ca7de9f8bd9846c1208ec28ac4c', 'artifact_path': 'wandb-client-artifact://r6jr36xxxhi6xutvmmnahrigrcn8an8psa33dqdtgye1nlwnastk7lpwswpdypfatelf8ksbypg21kf9rq01zy8b5rvj0qfz6n82nw9kemqtcucz9flyjk0mijlbsckm/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://279a9oypc99dfjh6brjapu2omtsy6csbo9ga7hdncipdcl7fti4i9yp3cauj15xxukh6ifdmz8zrs6c89yjr1r42eck3jpvmec2hc1qjrodmaty03w3wjv83g3evmynl:latest/listener_action_distribution_table.table.json', 'size': 107, 'nrows': 5, '_type': 'table-file', 'ncols': 2, 'log_mode': 'IMMUTABLE', 'path': 'media/table/listener_action_distribution_table_3524_1f31d49cd827520cc17c.table.json'}",,,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3540,,-124.97543598606401,-1.443341612815857,,3540,1755615743.9342296,1240.9896645,0.06465043127536774,,,-0.7985939383506775,0.06703513115644455,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3560,,-100.45796763956129,-1.4591712951660156,,3560,1755615754.1614213,1250.4533159,0.05890743061900139,,,-0.8625507354736328,0.11198204755783081,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3590,,-97.50721220151384,-1.5640956163406372,,3590,1755615768.4806752,1264.8648244,0.05020901933312416,,,-0.8451116681098938,0.08099480718374252,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3610,,-95.85446387238473,-1.5102028846740723,,3610,1755615777.91801,1274.2348071,0.0377332866191864,,,-0.8405359387397766,0.06508169323205948,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3630,,-79.44752345004325,-1.6506441831588745,,3630,1755615787.7733395,1284.0086213,0.03585037589073181,,,-0.9949393272399902,0.08869282901287079,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3690,,-61.48336915737234,-1.4424161911010742,,3690,1755615815.3097308,1311.4844171,0.03627987951040268,,,-0.7968794107437134,0.11077684164047241,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,3700,,-64.24891335652156,-1.503531575202942,,3700,1755615820.0250297,1315.8614763,0.062181033194065094,,,-0.8871912956237793,0.09379725158214569,ma_dqn_hypergraph_gat__1__1755614506
